time,dipole
2.799999999999894484e+01,2.039337280062434843e+01
2.802499999999894342e+01,2.041768345324868505e+01
2.804999999999894200e+01,2.044182721221364574e+01
2.807499999999894058e+01,2.046580521308462863e+01
2.809999999999893916e+01,2.048961863362148961e+01
2.812499999999893774e+01,2.051326878152546840e+01
2.814999999999893632e+01,2.053675701817903132e+01
2.817499999999893490e+01,2.056008505305073442e+01
2.819999999999893348e+01,2.058325558238237107e+01
2.822499999999893205e+01,2.060627270304131642e+01
2.824999999999893063e+01,2.062914150709688244e+01
2.827499999999892921e+01,2.065186644095722102e+01
2.829999999999892779e+01,2.067445054376228342e+01
2.832499999999892637e+01,2.069689464720546113e+01
2.834999999999892495e+01,2.071919747049924609e+01
2.837499999999892353e+01,2.074135645145283746e+01
2.839999999999892211e+01,2.076336874691121537e+01
2.842499999999892069e+01,2.078523187540046280e+01
2.844999999999891926e+01,2.080694348873461763e+01
2.847499999999891784e+01,2.082850183150590340e+01
2.849999999999891642e+01,2.084990561986879243e+01
2.852499999999891500e+01,2.087115365708493187e+01
2.854999999999891358e+01,2.089224543440018778e+01
2.857499999999891216e+01,2.091318061698924424e+01
2.859999999999891074e+01,2.093395936428832016e+01
2.862499999999890932e+01,2.095458250725796745e+01
2.864999999999890790e+01,2.097505163379996418e+01
2.867499999999890647e+01,2.099536858711743292e+01
2.869999999999890505e+01,2.101553581920215663e+01
2.872499999999890363e+01,2.103555584100008957e+01
2.874999999999890221e+01,2.105543095862380909e+01
2.877499999999890079e+01,2.107516332872658538e+01
2.879999999999889937e+01,2.109475512095293936e+01
2.882499999999889795e+01,2.111420865945880365e+01
2.884999999999889653e+01,2.113352617611507611e+01
2.887499999999889511e+01,2.115270842417582742e+01
2.889999999999889368e+01,2.117175503777730228e+01
2.892499999999889226e+01,2.119066450701446769e+01
2.894999999999889084e+01,2.120943424361435348e+01
2.897499999999888942e+01,2.122806095428368423e+01
2.899999999999888800e+01,2.124654111072745621e+01
2.902499999999888658e+01,2.126487113483015179e+01
2.904999999999888516e+01,2.128304850378836477e+01
2.907499999999888374e+01,2.130107208362706572e+01
2.909999999999888232e+01,2.131894166618813102e+01
2.912499999999888090e+01,2.133665828872122106e+01
2.914999999999887947e+01,2.135422374903186693e+01
2.917499999999887805e+01,2.137164026448057541e+01
2.919999999999887663e+01,2.138891029819526324e+01
2.922499999999887521e+01,2.140603633124676008e+01
2.924999999999887379e+01,2.142302064679159201e+01
2.927499999999887237e+01,2.143986516008320109e+01
2.929999999999887095e+01,2.145657064836504802e+01
2.932499999999886953e+01,2.147313678584614394e+01
2.934999999999886811e+01,2.148956153383379686e+01
2.937499999999886668e+01,2.150584160808495682e+01
2.939999999999886526e+01,2.152197356623707236e+01
2.942499999999886384e+01,2.153795448572807913e+01
2.944999999999886242e+01,2.155378298439555707e+01
2.947499999999886100e+01,2.156945932292460810e+01
2.949999999999885958e+01,2.158498496657611909e+01
2.952499999999885816e+01,2.160036174563094136e+01
2.954999999999885674e+01,2.161559096036420868e+01
2.957499999999885532e+01,2.163067289294051676e+01
2.959999999999885389e+01,2.164560696636461046e+01
2.962499999999885247e+01,2.166039252756173283e+01
2.964999999999885105e+01,2.167502982145635571e+01
2.967499999999884963e+01,2.168952053611421604e+01
2.969999999999884821e+01,2.170386770227146656e+01
2.972499999999884679e+01,2.171807514937792405e+01
2.974999999999884537e+01,2.173214661253179258e+01
2.977499999999884395e+01,2.174608460979370506e+01
2.979999999999884253e+01,2.175988968456078965e+01
2.982499999999884110e+01,2.177356027292774954e+01
2.984999999999883968e+01,2.178709425920208176e+01
2.987499999999883826e+01,2.180049078313174959e+01
2.989999999999883684e+01,2.181375050182602138e+01
2.992499999999883542e+01,2.182687505304876652e+01
2.994999999999883400e+01,2.183986616950145176e+01
2.997499999999883258e+01,2.185272491475215162e+01
2.999999999999883116e+01,2.186545119745233023e+01
3.002499999999882974e+01,2.187804356372913617e+01
3.004999999999882832e+01,2.189049928723018823e+01
3.007499999999882689e+01,2.190281478778614144e+01
3.009999999999882547e+01,2.191498632894816723e+01
3.012499999999882405e+01,2.192700993947716626e+01
3.014999999999882263e+01,2.193888330448038460e+01
3.017499999999882121e+01,2.195060567086200720e+01
3.019999999999881979e+01,2.196217736654404717e+01
3.022499999999881837e+01,2.197360012493058790e+01
3.024999999999881695e+01,2.198487687493179976e+01
3.027499999999881553e+01,2.199601091142179143e+01
3.029999999999881410e+01,2.200700459369718232e+01
3.032499999999881268e+01,2.201785771140719561e+01
3.034999999999881126e+01,2.202856815163757176e+01
3.037499999999880984e+01,2.203913241166165449e+01
3.039999999999880842e+01,2.204954660003345168e+01
3.042499999999880700e+01,2.205980710331550654e+01
3.044999999999880558e+01,2.206991044024554327e+01
3.047499999999880416e+01,2.207985402622344395e+01
3.049999999999880274e+01,2.208963605569425326e+01
3.052499999999880131e+01,2.209925634596611843e+01
3.054999999999879989e+01,2.210871616526096517e+01
3.057499999999879847e+01,2.211801765430185895e+01
3.059999999999879705e+01,2.212716265387367542e+01
3.062499999999879563e+01,2.213615276265016973e+01
3.064999999999879421e+01,2.214498893263288437e+01
3.067499999999879279e+01,2.215367153857465610e+01
3.069999999999879137e+01,2.216220040284979476e+01
3.072499999999878995e+01,2.217057440090356124e+01
3.074999999999878852e+01,2.217879101113191354e+01
3.077499999999878710e+01,2.218684654088551156e+01
3.079999999999878568e+01,2.219473669254326609e+01
3.082499999999878426e+01,2.220245824512531385e+01
3.084999999999878284e+01,2.221000928828299692e+01
3.087499999999878142e+01,2.221738827525564375e+01
3.089999999999878000e+01,2.222459389147687858e+01
3.092499999999877858e+01,2.223162445590112313e+01
3.094999999999877716e+01,2.223847807902801321e+01
3.097499999999877573e+01,2.224515328396979186e+01
3.099999999999877431e+01,2.225164971466374197e+01
3.102499999999877289e+01,2.225796833177727407e+01
3.104999999999877147e+01,2.226411077597055410e+01
3.107499999999877005e+01,2.227007943809961432e+01
3.109999999999876863e+01,2.227587618797596036e+01
3.112499999999876721e+01,2.228150248588429605e+01
3.114999999999876579e+01,2.228695948486427980e+01
3.117499999999876437e+01,2.229224860619087423e+01
3.119999999999876295e+01,2.229737209237929108e+01
3.122499999999876152e+01,2.230233338247291641e+01
3.124999999999876010e+01,2.230713759930866757e+01
3.127499999999875868e+01,2.231178991871925277e+01
3.129999999999875726e+01,2.231629483553063054e+01
3.132499999999875584e+01,2.232065526086809015e+01
3.134999999999875442e+01,2.232487226737541164e+01
3.137499999999875300e+01,2.232894537666347645e+01
3.139999999999875158e+01,2.233287329172280522e+01
3.142499999999875016e+01,2.233665473544455793e+01
3.144999999999874873e+01,2.234028847620755087e+01
3.147499999999874731e+01,2.234377410850878221e+01
3.149999999999874589e+01,2.234711207254524368e+01
3.152499999999874447e+01,2.235030330689436084e+01
3.154999999999874305e+01,2.235334922975945915e+01
3.157499999999874163e+01,2.235625134023444716e+01
3.159999999999874021e+01,2.235901073766574854e+01
3.162499999999873879e+01,2.236162787819893794e+01
3.164999999999873737e+01,2.236410264065612097e+01
3.167499999999873594e+01,2.236643457243837219e+01
3.169999999999873452e+01,2.236862313115132750e+01
3.172499999999873310e+01,2.237066793201198678e+01
3.174999999999873168e+01,2.237256909103668434e+01
3.177499999999873026e+01,2.237432753793803286e+01
3.179999999999872884e+01,2.237594493201127932e+01
3.182499999999872742e+01,2.237742341254068634e+01
3.184999999999872600e+01,2.237876509746284981e+01
3.187499999999872458e+01,2.237997196556915824e+01
3.189999999999872315e+01,2.238104575474299196e+01
3.192499999999872173e+01,2.238198941594578883e+01
3.194999999999872031e+01,2.238280749156000482e+01
3.197499999999871889e+01,2.238350551732024485e+01
3.199999999999871747e+01,2.238408874214114519e+01
3.202499999999871960e+01,2.238456047518230463e+01
3.204999999999872529e+01,2.238492189347606143e+01
3.207499999999873097e+01,2.238517226089884105e+01
3.209999999999873666e+01,2.238530999411783284e+01
3.212499999999874234e+01,2.238533346168651406e+01
3.214999999999874802e+01,2.238524224036947174e+01
3.217499999999875371e+01,2.238503700816777098e+01
3.219999999999875939e+01,2.238471944965214888e+01
3.222499999999876508e+01,2.238429208368590650e+01
3.224999999999877076e+01,2.238375808090157904e+01
3.227499999999877645e+01,2.238312085655729078e+01
3.229999999999878213e+01,2.238238323636794291e+01
3.232499999999878781e+01,2.238154752101250011e+01
3.234999999999879350e+01,2.238061477176174208e+01
3.237499999999879918e+01,2.237958472532066168e+01
3.239999999999880487e+01,2.237845609580801920e+01
3.242499999999881055e+01,2.237722663880304808e+01
3.244999999999881624e+01,2.237589505317058780e+01
3.247499999999882192e+01,2.237446158773722971e+01
3.249999999999882760e+01,2.237292782527065782e+01
3.252499999999883329e+01,2.237129585129755682e+01
3.254999999999883897e+01,2.236956722218368299e+01
3.257499999999884466e+01,2.236774216590839615e+01
3.259999999999885034e+01,2.236581913465797555e+01
3.262499999999885603e+01,2.236379496471160522e+01
3.264999999999886171e+01,2.236166540421501026e+01
3.267499999999886739e+01,2.235942600476637310e+01
3.269999999999887308e+01,2.235707303081997566e+01
3.272499999999887876e+01,2.235460422003269088e+01
3.274999999999888445e+01,2.235201922560992926e+01
3.277499999999889013e+01,2.234931939618541463e+01
3.279999999999889582e+01,2.234650700928512279e+01
3.282499999999890150e+01,2.234358404367431916e+01
3.284999999999890719e+01,2.234055254187833128e+01
3.287499999999891287e+01,2.233741432266041471e+01
3.289999999999891855e+01,2.233417068749691481e+01
3.292499999999892424e+01,2.233082304036347665e+01
3.294999999999892992e+01,2.232737317839834645e+01
3.297499999999893561e+01,2.232382342740444869e+01
3.299999999999894129e+01,2.232017629832895267e+01
3.302499999999894698e+01,2.231643378829093649e+01
3.304999999999895266e+01,2.231259681433645881e+01
3.307499999999895834e+01,2.230866479478266129e+01
3.309999999999896403e+01,2.230463653644458333e+01
3.312499999999896971e+01,2.230051027054421553e+01
3.314999999999897540e+01,2.229628463757716617e+01
3.317499999999898108e+01,2.229195893669798423e+01
3.319999999999898677e+01,2.228753316881885738e+01
3.322499999999899245e+01,2.228300878437666199e+01
3.324999999999899813e+01,2.227838866213003755e+01
3.327499999999900382e+01,2.227367651752123479e+01
3.329999999999900950e+01,2.226887583048037555e+01
3.332499999999901519e+01,2.226398788954188035e+01
3.334999999999902087e+01,2.225901146123931085e+01
3.337499999999902656e+01,2.225394232431993657e+01
3.339999999999903224e+01,2.224877408679468260e+01
3.342499999999903793e+01,2.224349954137815644e+01
3.344999999999904361e+01,2.223811164233136495e+01
3.347499999999904929e+01,2.223260523067287409e+01
3.349999999999905498e+01,2.222697721667055859e+01
3.352499999999906066e+01,2.222122705869369241e+01
3.354999999999906635e+01,2.221535606209503300e+01
3.357499999999907203e+01,2.220936636115239438e+01
3.359999999999907772e+01,2.220325969432344237e+01
3.362499999999908340e+01,2.219703784929997425e+01
3.364999999999908908e+01,2.219070176075862477e+01
3.367499999999909477e+01,2.218425243733970476e+01
3.369999999999910045e+01,2.217769105935921914e+01
3.372499999999910614e+01,2.217101794829685346e+01
3.374999999999911182e+01,2.216423218132376860e+01
3.377499999999911751e+01,2.215733205798756700e+01
3.379999999999912319e+01,2.215031529363466944e+01
3.382499999999912887e+01,2.214318090151990148e+01
3.384999999999913456e+01,2.213592866817706550e+01
3.387499999999914024e+01,2.212855920246548180e+01
3.389999999999914593e+01,2.212107313774945894e+01
3.392499999999915161e+01,2.211347027630564099e+01
3.394999999999915730e+01,2.210575069240962875e+01
3.397499999999916298e+01,2.209791485579545167e+01
3.399999999999916866e+01,2.208996391103841006e+01
3.402499999999917435e+01,2.208189957169545892e+01
3.404999999999918003e+01,2.207372387393337831e+01
3.407499999999918572e+01,2.206543790364396074e+01
3.409999999999919140e+01,2.205704261376870789e+01
3.412499999999919709e+01,2.204853880993609039e+01
3.414999999999920277e+01,2.203992703341610593e+01
3.417499999999920846e+01,2.203120781701563402e+01
3.419999999999921414e+01,2.202238201639443105e+01
3.422499999999921982e+01,2.201345025642910258e+01
3.424999999999922551e+01,2.200441512568727376e+01
3.427499999999923119e+01,2.199527927554504458e+01
3.429999999999923688e+01,2.198604487420443121e+01
3.432499999999924256e+01,2.197671246178288840e+01
3.434999999999924825e+01,2.196728071639508784e+01
3.437499999999925393e+01,2.195774691482378671e+01
3.439999999999925961e+01,2.194810780517546078e+01
3.442499999999926530e+01,2.193836040557419409e+01
3.444999999999927098e+01,2.192850205569204292e+01
3.447499999999927667e+01,2.191853184258996734e+01
3.449999999999928235e+01,2.190845121227330594e+01
3.452499999999928804e+01,2.189826430805343804e+01
3.454999999999929372e+01,2.188797640721330851e+01
3.457499999999929940e+01,2.187759365785366938e+01
3.459999999999930509e+01,2.186712054945136430e+01
3.462499999999931077e+01,2.185655862618766321e+01
3.464999999999931646e+01,2.184590731998273583e+01
3.467499999999932214e+01,2.183516493574356687e+01
3.469999999999932783e+01,2.182432956800278845e+01
3.472499999999933351e+01,2.181339839204301967e+01
3.474999999999933920e+01,2.180237089558691821e+01
3.477499999999934488e+01,2.179124890348424515e+01
3.479999999999935056e+01,2.178003580835648734e+01
3.482499999999935625e+01,2.176873554448984294e+01
3.484999999999936193e+01,2.175735263144828480e+01
3.487499999999936762e+01,2.174589120934214037e+01
3.489999999999937330e+01,2.173435549373030895e+01
3.492499999999937899e+01,2.172274967451571115e+01
3.494999999999938467e+01,2.171107780589861846e+01
3.497499999999939035e+01,2.169934293472946507e+01
3.499999999999939604e+01,2.168754861903732944e+01
3.502499999999940172e+01,2.167569779250170825e+01
3.504999999999940741e+01,2.166379246215960563e+01
3.507499999999941309e+01,2.165183313001639220e+01
3.509999999999941878e+01,2.163981918383230152e+01
3.512499999999942446e+01,2.162774911221911367e+01
3.514999999999943014e+01,2.161562252579820864e+01
3.517499999999943583e+01,2.160343987825931578e+01
3.519999999999944151e+01,2.159120236724465514e+01
3.522499999999944720e+01,2.157891142042425514e+01
3.524999999999945288e+01,2.156656883862482488e+01
3.527499999999945857e+01,2.155417685894411051e+01
3.529999999999946425e+01,2.154173779415611989e+01
3.532499999999946994e+01,2.152925357010036578e+01
3.534999999999947562e+01,2.151672513815441334e+01
3.537499999999948130e+01,2.150415177554569723e+01
3.539999999999948699e+01,2.149153215454113308e+01
3.542499999999949267e+01,2.147886470776133905e+01
3.544999999999949836e+01,2.146614848165100398e+01
3.547499999999950404e+01,2.145338384698459322e+01
3.549999999999950973e+01,2.144057151965453301e+01
3.552499999999951541e+01,2.142771245575127992e+01
3.554999999999952109e+01,2.141480725368367644e+01
3.557499999999952678e+01,2.140185561294260452e+01
3.559999999999953246e+01,2.138885589304117474e+01
3.562499999999953815e+01,2.137580501461069105e+01
3.564999999999954383e+01,2.136269874810572489e+01
3.567499999999954952e+01,2.134953266084249179e+01
3.569999999999955520e+01,2.133630320337213249e+01
3.572499999999956088e+01,2.132300837410399197e+01
3.574999999999956657e+01,2.130964793715402550e+01
3.577499999999957225e+01,2.129622325399513016e+01
3.579999999999957794e+01,2.128273686984399404e+01
3.582499999999958362e+01,2.126919186776302695e+01
3.584999999999958931e+01,2.125559093691776624e+01
3.587499999999959499e+01,2.124193665382422580e+01
3.589999999999960067e+01,2.122823155790083405e+01
3.592499999999960636e+01,2.121447824633149892e+01
3.594999999999961204e+01,2.120068010765718469e+01
3.597499999999961773e+01,2.118684083273537411e+01
3.599999999999962341e+01,2.117296335126807350e+01
3.602499999999962910e+01,2.115904925088359789e+01
3.604999999999963478e+01,2.114509922874450254e+01
3.607499999999964047e+01,2.113111365886911841e+01
3.609999999999964615e+01,2.111709356318707975e+01
3.612499999999965183e+01,2.110304051760879673e+01
3.614999999999965752e+01,2.108895644648989531e+01
3.617499999999966320e+01,2.107484350590801725e+01
3.619999999999966889e+01,2.106070411037949697e+01
3.622499999999967457e+01,2.104654034021125142e+01
3.624999999999968026e+01,2.103235366724711852e+01
3.627499999999968594e+01,2.101814471593039002e+01
3.629999999999969162e+01,2.100391284460718566e+01
3.632499999999969731e+01,2.098965584917211658e+01
3.634999999999970299e+01,2.097536962500351621e+01
3.637499999999970868e+01,2.096104820722635509e+01
3.639999999999971436e+01,2.094668463495260369e+01
3.642499999999972005e+01,2.093227235858161350e+01
3.644999999999972573e+01,2.091780639731783964e+01
3.647499999999973141e+01,2.090328350135996871e+01
3.649999999999973710e+01,2.088870193307931800e+01
3.652499999999974278e+01,2.087406111505234563e+01
3.654999999999974847e+01,2.085936157081696507e+01
3.657499999999975415e+01,2.084460497533624590e+01
3.659999999999975984e+01,2.082979370547638354e+01
3.662499999999976552e+01,2.081493017196225992e+01
3.664999999999977121e+01,2.080001572087748940e+01
3.667499999999977689e+01,2.078505169870560110e+01
3.669999999999978257e+01,2.077004039143701775e+01
3.672499999999978826e+01,2.075498476061351738e+01
3.674999999999979394e+01,2.073988796777361898e+01
3.677499999999979963e+01,2.072475289743304572e+01
3.679999999999980531e+01,2.070958168828678936e+01
3.682499999999981100e+01,2.069437631596065685e+01
3.684999999999981668e+01,2.067913884408853065e+01
3.687499999999982236e+01,2.066387206251894071e+01
3.689999999999982805e+01,2.064857913567696102e+01
3.692499999999983373e+01,2.063326282154686098e+01
3.694999999999983942e+01,2.061792571528996376e+01
3.697499999999984510e+01,2.060256926903337416e+01
3.699999999999985079e+01,2.058719343060856133e+01
3.702499999999985647e+01,2.057179698576889137e+01
3.704999999999986215e+01,2.055637838126735772e+01
3.707499999999986784e+01,2.054093578261609565e+01
3.709999999999987352e+01,2.052546901341435870e+01
3.712499999999987921e+01,2.050997989461256310e+01
3.714999999999988489e+01,2.049447167735841902e+01
3.717499999999989058e+01,2.047894817982555082e+01
3.719999999999989626e+01,2.046341317005951055e+01
3.722499999999990195e+01,2.044786902129690276e+01
3.724999999999990763e+01,2.043231765031487512e+01
3.727499999999991331e+01,2.041675892513294599e+01
3.729999999999991900e+01,2.040119090076609609e+01
3.732499999999992468e+01,2.038560956959549486e+01
3.734999999999993037e+01,2.037000950858148229e+01
3.737499999999993605e+01,2.035438444502207034e+01
3.739999999999994174e+01,2.033872815966599745e+01
3.742499999999994742e+01,2.032303518031832468e+01
3.744999999999995310e+01,2.030730080372344304e+01
3.747499999999995879e+01,2.029152220302670173e+01
3.749999999999996447e+01,2.027569890070946457e+01
3.752499999999997016e+01,2.025983342757066197e+01
3.754999999999997584e+01,2.024393067612347252e+01
3.757499999999998153e+01,2.022799693535940690e+01
3.759999999999998721e+01,2.021203670366105953e+01
3.762499999999999289e+01,2.019605064268453276e+01
3.764999999999999858e+01,2.018003645590917472e+01
3.767500000000000426e+01,2.016399075344826031e+01
3.770000000000000995e+01,2.014791109646941436e+01
3.772500000000001563e+01,2.013179609458583030e+01
3.775000000000002132e+01,2.011564846945750773e+01
3.777500000000002700e+01,2.009947399654296873e+01
3.780000000000003268e+01,2.008327966223621530e+01
3.782500000000003837e+01,2.006707198364297184e+01
3.785000000000004405e+01,2.005085703060466784e+01
3.787500000000004974e+01,2.003463897208349920e+01
3.790000000000005542e+01,2.001842135632569963e+01
3.792500000000006111e+01,2.000220687298842392e+01
3.795000000000006679e+01,1.998599757029215596e+01
3.797500000000007248e+01,1.996979418242074189e+01
3.800000000000007816e+01,1.995359777529437295e+01
3.802500000000008384e+01,1.993740909612614587e+01
3.805000000000008953e+01,1.992122909576647061e+01
3.807500000000009521e+01,1.990505868999483496e+01
3.810000000000010090e+01,1.988889850261971759e+01
3.812500000000010658e+01,1.987274829878679938e+01
3.815000000000011227e+01,1.985660779984048219e+01
3.817500000000011795e+01,1.984047694524299033e+01
3.820000000000012363e+01,1.982435655103851246e+01
3.822500000000012932e+01,1.980824843347006237e+01
3.825000000000013500e+01,1.979215538264935859e+01
3.827500000000014069e+01,1.977608046451580748e+01
3.830000000000014637e+01,1.976002583698994641e+01
3.832500000000015206e+01,1.974399227306667370e+01
3.835000000000015774e+01,1.972797910801941157e+01
3.837500000000016342e+01,1.971198416663291653e+01
3.840000000000016911e+01,1.969600513244274964e+01
3.842500000000017479e+01,1.968004004352802383e+01
3.845000000000018048e+01,1.966408752637891766e+01
3.847500000000018616e+01,1.964814710148959165e+01
3.850000000000019185e+01,1.963221859652855272e+01
3.852500000000019753e+01,1.961630252409422326e+01
3.855000000000020322e+01,1.960040001329875281e+01
3.857500000000020890e+01,1.958451297014948267e+01
3.860000000000021458e+01,1.956864345351498002e+01
3.862500000000022027e+01,1.955279260060397206e+01
3.865000000000022595e+01,1.953696055564696366e+01
3.867500000000023164e+01,1.952114601756758105e+01
3.870000000000023732e+01,1.950534680908037188e+01
3.872500000000024301e+01,1.948956089436813599e+01
3.875000000000024869e+01,1.947378677696699611e+01
3.877500000000025437e+01,1.945802350792249769e+01
3.880000000000026006e+01,1.944227107657563280e+01
3.882500000000026574e+01,1.942653020570629963e+01
3.885000000000027143e+01,1.941080213891783757e+01
3.887500000000027711e+01,1.939508865253547754e+01
3.890000000000028280e+01,1.937939160969622776e+01
3.892500000000028848e+01,1.936371252051234393e+01
3.895000000000029416e+01,1.934805172926191830e+01
3.897500000000029985e+01,1.933240810764907991e+01
3.900000000000030553e+01,1.931677881250432094e+01
3.902500000000031122e+01,1.930115964787526295e+01
3.905000000000031690e+01,1.928554626459307286e+01
3.907500000000032259e+01,1.926993545848990763e+01
3.910000000000032827e+01,1.925432592071833682e+01
3.912500000000033396e+01,1.923871838671285772e+01
3.915000000000033964e+01,1.922311487015876708e+01
3.917500000000034532e+01,1.920751782027514309e+01
3.920000000000035101e+01,1.919192903142978324e+01
3.922500000000035669e+01,1.917634868852704599e+01
3.925000000000036238e+01,1.916077565421380058e+01
3.927500000000036806e+01,1.914520793430708068e+01
3.930000000000037375e+01,1.912964300248203742e+01
3.932500000000037943e+01,1.911407829444754469e+01
3.935000000000038511e+01,1.909851161641326200e+01
3.937500000000039080e+01,1.908294146221466292e+01
3.940000000000039648e+01,1.906736733273128692e+01
3.942500000000040217e+01,1.905178989713743221e+01
3.945000000000040785e+01,1.903621083134926195e+01
3.947500000000041354e+01,1.902063181877499787e+01
3.950000000000041922e+01,1.900505405828774741e+01
3.952500000000042490e+01,1.898947764477873434e+01
3.955000000000043059e+01,1.897390172193305347e+01
3.957500000000043627e+01,1.895832530806190164e+01
3.960000000000044196e+01,1.894274788717733671e+01
3.962500000000044764e+01,1.892716947561671503e+01
3.965000000000045333e+01,1.891159033977783466e+01
3.967500000000045901e+01,1.889601204219036035e+01
3.970000000000046469e+01,1.888043815475247555e+01
3.972500000000047038e+01,1.886487359347404436e+01
3.975000000000047606e+01,1.884932348023566107e+01
3.977500000000048175e+01,1.883379103649137676e+01
3.980000000000048743e+01,1.881827805697767531e+01
3.982500000000049312e+01,1.880278520180743840e+01
3.985000000000049880e+01,1.878731274096079318e+01
3.987500000000050449e+01,1.877186082476585227e+01
3.990000000000051017e+01,1.875643067534863917e+01
3.992500000000051585e+01,1.874102473660774137e+01
3.995000000000052154e+01,1.872564622479124097e+01
3.997500000000052722e+01,1.871029812671341830e+01
4.000000000000053291e+01,1.869498171118089402e+01
4.002500000000053859e+01,1.867969754698909668e+01
4.005000000000054428e+01,1.866444637376584481e+01
4.007500000000054996e+01,1.864922952038458348e+01
4.010000000000055564e+01,1.863404896743328720e+01
4.012500000000056133e+01,1.861890659045153740e+01
4.015000000000056701e+01,1.860380298439032032e+01
4.017500000000057270e+01,1.858873800977549706e+01
4.020000000000057838e+01,1.857371133651154693e+01
4.022500000000058407e+01,1.855872324315721755e+01
4.025000000000058975e+01,1.854377474847953167e+01
4.027500000000059543e+01,1.852886663777031373e+01
4.030000000000060112e+01,1.851399941675315119e+01
4.032500000000060680e+01,1.849917380938084221e+01
4.035000000000061249e+01,1.848439007129442047e+01
4.037500000000061817e+01,1.846964652569676701e+01
4.040000000000062386e+01,1.845494047095427703e+01
4.042500000000062954e+01,1.844026741502367273e+01
4.045000000000063523e+01,1.842562175618090237e+01
4.047500000000064091e+01,1.841099811743258385e+01
4.050000000000064659e+01,1.839639253198217261e+01
4.052500000000065228e+01,1.838180234965409454e+01
4.055000000000065796e+01,1.836722770569091523e+01
4.057500000000066365e+01,1.835267062210172284e+01
4.060000000000066933e+01,1.833813451911171910e+01
4.062500000000067502e+01,1.832362241855086893e+01
4.065000000000068070e+01,1.830913608897832745e+01
4.067500000000068638e+01,1.829467667348986737e+01
4.070000000000069207e+01,1.828024593064406389e+01
4.072500000000069775e+01,1.826584662774185830e+01
4.075000000000070344e+01,1.825148402097569189e+01
4.077500000000070912e+01,1.823716441211654882e+01
4.080000000000071481e+01,1.822289314982490538e+01
4.082500000000072049e+01,1.820867330642869319e+01
4.085000000000072617e+01,1.819450546878734443e+01
4.087500000000073186e+01,1.818038841176791465e+01
4.090000000000073754e+01,1.816632138130293583e+01
4.092500000000074323e+01,1.815230404911100948e+01
4.095000000000074891e+01,1.813833540932773047e+01
4.097500000000075460e+01,1.812441300549686218e+01
4.100000000000076028e+01,1.811053341838744757e+01
4.102500000000076597e+01,1.809669297023534540e+01
4.105000000000077165e+01,1.808288916045366435e+01
4.107500000000077733e+01,1.806912131662197396e+01
4.110000000000078302e+01,1.805539123210112606e+01
4.112500000000078870e+01,1.804170168578624356e+01
4.115000000000079439e+01,1.802805481822593947e+01
4.117500000000080007e+01,1.801445197818059185e+01
4.120000000000080576e+01,1.800089483184498818e+01
4.122500000000081144e+01,1.798738617774958470e+01
4.125000000000081712e+01,1.797392941027624147e+01
4.127500000000082281e+01,1.796052716827453821e+01
4.130000000000082849e+01,1.794718047841774222e+01
4.132500000000083418e+01,1.793388894978694736e+01
4.135000000000083986e+01,1.792065248966256519e+01
4.137500000000084555e+01,1.790747159754929640e+01
4.140000000000085123e+01,1.789434670421137952e+01
4.142500000000085691e+01,1.788127739905180391e+01
4.145000000000086260e+01,1.786826261154196160e+01
4.147500000000086828e+01,1.785530082208119040e+01
4.150000000000087397e+01,1.784238990807840963e+01
4.152500000000087965e+01,1.782952655893513594e+01
4.155000000000088534e+01,1.781670763048100525e+01
4.157500000000089102e+01,1.780393095992797825e+01
4.160000000000089670e+01,1.779119581463637445e+01
4.162500000000090239e+01,1.777850346539589665e+01
4.165000000000090807e+01,1.776585644258766195e+01
4.167500000000091376e+01,1.775325680827683783e+01
4.170000000000091944e+01,1.774070536544400056e+01
4.172500000000092513e+01,1.772820175077019655e+01
4.175000000000093081e+01,1.771574549990459246e+01
4.177500000000093650e+01,1.770333552644192210e+01
4.180000000000094218e+01,1.769097046438873377e+01
4.182500000000094786e+01,1.767864881166621416e+01
4.185000000000095355e+01,1.766636977202610836e+01
4.187500000000095923e+01,1.765413342301717847e+01
4.190000000000096492e+01,1.764194024242624437e+01
4.192500000000097060e+01,1.762979040599659797e+01
4.195000000000097629e+01,1.761768185877044601e+01
4.197500000000098197e+01,1.760560993549472641e+01
4.200000000000098765e+01,1.759356776355381413e+01
4.202500000000099334e+01,1.758154826335945131e+01
4.205000000000099902e+01,1.756954609901704600e+01
4.207500000000100471e+01,1.755755846010526255e+01
4.210000000000101039e+01,1.754558465897635244e+01
4.212500000000101608e+01,1.753362531729901264e+01
4.215000000000102176e+01,1.752168132699141623e+01
4.217500000000102744e+01,1.750975361905883432e+01
4.220000000000103313e+01,1.749784152240884794e+01
4.222500000000103881e+01,1.748594364451789218e+01
4.225000000000104450e+01,1.747405837763282932e+01
4.227500000000105018e+01,1.746218482674268557e+01
4.230000000000105587e+01,1.745032162728404757e+01
4.232500000000106155e+01,1.743846658426816276e+01
4.235000000000106724e+01,1.742661670195463230e+01
4.237500000000107292e+01,1.741476807048492503e+01
4.240000000000107860e+01,1.740291661750139696e+01
4.242500000000108429e+01,1.739105973748388578e+01
4.245000000000108997e+01,1.737919677364233451e+01
4.247500000000109566e+01,1.736732930684914322e+01
4.250000000000110134e+01,1.735546131345348897e+01
4.252500000000110703e+01,1.734359778039794975e+01
4.255000000000111271e+01,1.733174456301379962e+01
